x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
9685,,6,,,,,,
NAME,,DESCRIPTION,parental,parental2,lm21,lm22,lm23,lm24
211330_s_at,'MCM4',na,203.5,198.8,116.8,105,135.4,123.1
211337_s_at,'IGFBP3',na,461.8,569.1,457,356.3,367,362.8
211339_s_at,'SUN2',na,148.3,61,118.2,59.9,93.8,103.7
211340_s_at,'MRPS27',na,611,496.5,672.9,199,326.4,940.6
211343_s_at,'EFR3A',na,3379.1,2788.5,4503.5,6160.6,6011.8,6748
211345_x_at,'EFR3A',na,15654,15516.8,15980.4,18526.9,20573.4,16247
211356_x_at,'ARID1A',na,190.8,127.2,145.3,167.4,161.3,172.8
211358_s_at,'SDC2',na,644.6,808.2,571.1,823.8,756,596.2
211362_s_at,'RNF187',na,101.3,91.8,112.8,114.4,97.8,98.9
211364_at,'SDC2',na,271.4,258.2,419.9,269.3,330.5,208.4
211366_x_at,'SDC2',na,246.8,205.3,811,369,449.9,234.7
211375_s_at,'AP2A2',na,1489.5,1615.7,1983.8,2040.3,2010.1,2492.3
211376_s_at,'XPOT',na,574.8,644.5,838.9,421,729.5,750
211378_x_at,'KIDINS220',na,26078.3,23235.8,23022.8,26794.8,30450.1,22456
211379_x_at,'TMEM183A /// TMEM183B',na,164.4,150.6,203.5,144.5,118.3,289.8
211382_s_at,'TMEM183A /// TMEM183B',na,403.8,382.6,664.5,533.7,760.2,532.6
211383_s_at,'XPO7',na,654.9,649.8,745.6,679.5,751.7,701.2
211391_s_at,'SMARCB1',na,177.4,168.6,148.1,123.8,169.2,170
211392_s_at,'RBM12',na,372.2,235.1,207.9,251.5,292.1,284.4
211404_s_at,'FKBP9',na,2896.8,2848.5,2835.5,2660.7,2580.2,3492.8
211406_at,'RBM12',na,246.2,283.6,249.2,187.8,209,197.1
211416_x_at,'VEGFA',na,222.7,247,182,197.3,182.1,198.2
211423_s_at,'AK2',na,1425.3,1119.9,936.5,981.7,1047.5,694.8
211429_s_at,'AK2',na,425.1,407.6,759.9,694.3,648.6,187
211433_x_at,'PNISR',na,449.8,433,245.2,294.8,427.4,258.4
211434_s_at,'PNISR',na,703,733.4,376.5,240.1,238.4,279.7
211445_x_at,'POM121C',na,879.3,1162.1,1844.3,1918.4,1590.2,2067.3
211450_s_at,'PNISR',na,1544.5,1505.3,977,1028.1,826.7,1036.4
211452_x_at,'CRKL',na,2278.2,2150.5,2574.6,2585.2,2435.6,2392.1
211456_x_at,'NUDT4',na,6849.4,8448.2,8939.9,12746.2,12272.8,9173.6
211458_s_at,'TAB2',na,215.5,170.1,284.3,262.4,442.6,324.6
211471_s_at,'MT2A',na,353.4,309.2,260.6,280.4,380,313.1
211474_s_at,'KCTD12',na,1605.9,1599.4,1731.2,1972.9,1997.8,1618.8
211475_s_at,'COG4',na,1028.8,1046.3,1091.1,900.3,1086.8,1005.5
211487_x_at,'SERPINE2',na,17351.7,18433.1,21570.9,27268.2,29941.3,17765
211501_s_at,'RPL13',na,1771,1756.6,2200.6,2142.3,1862.1,1679.9
211503_s_at,'KCTD12',na,1732.9,1672,1526.4,1836.3,1564.4,1446.2
211504_x_at,'LARP1',na,264.6,277.8,191.9,127.7,128.9,184.4
211505_s_at,'TM9SF4',na,1253.9,1195.9,1388.6,1295.5,1004.9,1101.3
211506_s_at,'IL6ST',na,292.4,267.6,492.5,201.1,221.8,162.3
211509_s_at,'IL6ST',na,8115.1,7840,9423.8,8845.8,8472.3,9258.5
211512_s_at,'MPRIP',na,267.8,300,339.8,342,420.4,209
211515_s_at,'TM9SF4',na,191.8,215.2,139.3,123.6,170.2,133.5
211519_s_at,'MRFAP1L1',na,1376.6,1378.2,1286.2,1759.9,1741,1387.9
211527_x_at,'ANKLE2',na,654,558.6,622.9,625.5,348.1,530.9
211528_x_at,'ANKLE2',na,8909.3,9663,4467.4,4686.8,4719.3,3957.6
211529_x_at,'TMEM87A',na,11220,12227.5,6124.7,5074.9,4991,3472
211535_s_at,'IFITM3',na,736.4,670.2,592.9,914.4,818.6,761.3
211536_x_at,'TMEM87A',na,435.8,441.9,382.5,306.6,361.9,381.4
211537_x_at,'H2AFV',na,424.2,508.9,568.3,496.3,467.6,420.3
211538_s_at,'H2AFV',na,118.5,144.5,162,102.3,168.5,153.6
211542_x_at,'MED13L',na,29256.9,30059,29958,36462.1,39309.8,29747
211547_s_at,'MED13L',na,492.1,438,414.8,437.4,451.9,378.9
211551_at,'ANKRD17',na,179.1,148.6,165.2,139.7,170.8,109.5
211558_s_at,'INTS1',na,806.4,877.5,478,497.4,531.6,505
211559_s_at,'OPA1',na,345.2,391.5,337.7,388.1,388.2,226.4
211561_x_at,'PREPL',na,1074.3,1189.9,677.7,613.1,685.3,622.3
211563_s_at,'PREPL',na,826.6,575.8,646.1,375.5,324.3,422
211564_s_at,'PREPL',na,601.8,608.8,675.5,644.8,885.1,886.1
211569_s_at,'FASN',na,583.3,631.9,452.6,638.8,553.6,343.9
211572_s_at,'PSME4',na,136.3,119.8,101.8,107.4,98.4,111.6
211573_x_at,'PSME4',na,1018.9,926.7,707.1,695.1,543.1,452.2
211575_s_at,'IDS',na,406.5,465.2,562.2,487.8,307.2,488
211578_s_at,'PSME4',na,213.6,268.5,190.1,180.9,174.8,154.7
211584_s_at,'IDS',na,327,395.7,355.2,202.2,272.3,174.4
211590_x_at,'PLPP3',na,320,256.9,270.6,343.8,340,408.8
211593_s_at,'EIF1',na,580.1,527.6,384.5,458.7,467.1,515.3
211594_s_at,'FBXO21',na,1057.1,536.5,1057.3,691.2,680.6,883
211595_s_at,'PLPP3',na,669.7,727.6,1097.8,1456,1233.9,736.5
211599_x_at,'FBXO21',na,1542.6,1625.6,997,823.5,920.3,1059.2
211600_at,'FNBP4',na,1236.3,1398.3,1481.5,1814.9,1567.4,1399.5
211603_s_at,'MAP1B',na,231.7,249.7,233.1,216.8,311.7,187.2
211609_x_at,'ASXL1',na,2230.9,2520.5,1771.5,3030.8,2680.4,2305.2
211612_s_at,'ASXL1',na,473.3,410.2,390.9,310,332.1,257
211615_s_at,'ASXL1',na,1316.9,1276.7,1038.5,805.6,810.3,926.4
211623_s_at,'PIK3R1',na,5266.5,4798.7,5313.6,5065.4,5523.7,5476.3
211628_x_at,'PIK3R1',na,11588.9,13170.6,12869.3,13087.9,9806.5,10787.3
211630_s_at,'GCOM1 /// POLR2M',na,1827.5,1978.4,1640.8,1484.6,1603.5,1826.9
211631_x_at,'TUBA4A',na,254.9,182.2,222.3,174.1,229.8,259.3
211651_s_at,'GCOM1 /// POLR2M',na,398.8,421.4,555.4,416.7,391.7,852.6
211658_at,'GCOM1 /// POLR2M',na,625.2,802.9,481.3,661.1,551.3,576.7
211662_s_at,'MCFD2',na,5113.6,5485.5,6025.1,4952.2,5959.7,5234.1
211665_s_at,'MCFD2',na,262.2,325.5,251.7,225,260.7,133.6
211666_x_at,'NUP205',na,11352.8,10730.8,11823.8,11980.7,12952.8,12302.5
211668_s_at,'MTDH',na,4779.6,4676.8,5158.8,3350.9,4405.1,5059
211671_s_at,'MTDH',na,1262.9,1302,1171.5,1299.1,1174,522.2
211672_s_at,'MTDH',na,1466.4,1281.6,1302.3,1490.1,1303.8,1246.7
211675_s_at,'DST',na,952.3,1015.6,1203.6,1116.3,1155.5,1090.8
211676_s_at,'ATP2C1',na,427.1,416.6,394.4,390.6,352.4,373.5
211678_s_at,'GALNT10',na,854.8,858,1562,1397.2,1228,1634.9
211681_s_at,'SMARCA2',na,666.3,644.8,613,644.5,636.8,744.9
211684_s_at,'GIGYF2',na,3285.5,3517.8,2821.9,2388,2315.7,2343.9
211686_s_at,'QKI',na,533.7,506.9,526.5,437.5,467,696.9
211696_x_at,'QKI',na,283.6,243.5,293.3,207.6,261.4,212.5
211697_x_at,'WAPL',na,1040.3,1227.4,807.1,876.8,794.8,842.5
211698_at,'QKI',na,354.9,285.5,774.2,412,404.5,690
211702_s_at,'SRSF5',na,337.9,327,328.2,242.4,233.7,312.4
211703_s_at,'WAPL',na,509.5,490.7,507.6,454.3,457.2,459.6
211704_s_at,'SERPINB1',na,218.5,250.2,262.8,249.8,224.2,154.2
211710_x_at,'MCM3AP',na,9325.1,9488.3,12013.6,11692.9,11984.3,12414.4
211711_s_at,'C18orf32 /// RPL17 /// RPL17-C18orf32',na,366,302.5,326.4,256.8,321.1,361.1
211713_x_at,'MAPK1',na,567.1,712.8,794.4,548.2,642.6,728.4
211714_x_at,'GNAS',na,24322.9,24178.9,19167.6,24131.1,24987.4,21608.1
211715_s_at,'LPIN1',na,405.1,442.2,225.6,207.4,160.8,276.4
211716_x_at,'MTMR4',na,5548.7,4774.5,4484.2,5233.7,4831.3,4699.5
211719_x_at,'TMEM97',na,1408.2,1580.8,1468.3,1390.8,1077.5,2366.2
211720_x_at,'ATG4B',na,23262,20990.4,20707,24988.3,26599.5,23286.1
211724_x_at,'TMEM97',na,404.9,556.1,416.9,364.5,371,288.2
211725_s_at,'TMEM97',na,668.2,614,770.5,699.2,1027.7,969.5
211727_s_at,'TPT1',na,1400.4,1826,2666.3,2260.1,2133.4,1937.3
211729_x_at,'AGRN',na,1538.8,1263.1,1097.1,1057.9,1171,1100.7
211730_s_at,'SUZ12',na,7471.4,8258.6,9889,10976.2,10649.2,8763.1
211732_x_at,'FNBP1',na,191.8,213.3,220.3,256.4,205,220.9
211733_x_at,'SLC7A1',na,1031.7,957.5,1084.2,975.1,982.5,1234.7
211737_x_at,'SLC7A1',na,171.2,121.2,167.7,418.8,319.6,115
211742_s_at,'HIPK1',na,539.6,525,459.7,292.3,416.3,471.1
211744_s_at,'GNG12',na,1480.2,1309.5,966.8,1178.1,1227.1,794.6
211746_x_at,'SLC7A1',na,5507.7,5146.5,5761.9,6124.6,6488.9,6351.4
211747_s_at,'PSMD14',na,1722.9,1737.2,2489.5,2414.1,2173.2,1452.2
211749_s_at,'ATP13A3',na,3586.6,3421.9,3144.3,3357.7,3313.9,3098.1
211750_x_at,'NRP1',na,21733.6,19977.1,20706.4,28026.4,30606.5,20411.9
211752_s_at,'NEK9',na,726.9,851.6,1038.9,1101.8,1215,781.5
211754_s_at,'TXLNA',na,277.8,268.6,291.2,254.5,241.3,308.9
211755_s_at,'RTF1',na,7886,6665.5,6875.2,7785.2,8565.2,7626.4
211758_x_at,'RTF1',na,2516.5,2195.3,3180,2854.1,2824.3,2911.4
211759_x_at,'KHSRP',na,3335.7,3308.4,1987.7,2384.3,2680.2,2283.7
211760_s_at,'MIA3',na,205.5,197.6,193.6,206.4,199.8,195.7
211761_s_at,'CLASP2',na,2627.3,2962.6,2093.6,2747.6,2882,2515.9
211762_s_at,'OGT',na,5998.1,5485,6238,6789.7,7130.6,6397.5
211763_s_at,'CLASP2',na,943.4,864.3,983.2,788.9,925.6,645.6
211764_s_at,'BCL2L1',na,334.9,293.6,392.6,347.9,312.6,369.1
211765_x_at,'CHMP7',na,24738.7,23073.5,20940.2,26429.1,27845.5,22546.8
211768_at,'NUP210',na,172,169.5,262.2,144.3,163.3,218
211769_x_at,'TNPO3',na,3003.8,2957.4,2818.9,2586.8,2841,2414.8
211779_x_at,'TNPO3',na,2058.4,1990.2,1555.2,1605,1693.4,1423.1
211780_x_at,'TUBB',na,1109,961.2,1000.1,1020.5,967.4,738.3
211783_s_at,'SGPL1',na,781.8,818.5,767.9,611.5,683.7,773.7
211784_s_at,'SGPL1',na,2906.1,3126.4,3691.9,3846.5,3983.4,4700.3
211787_s_at,'LIMCH1',na,13962.3,14383.9,14702.2,16024.9,16615.9,16251.3
211792_s_at,'LIMCH1',na,414.8,374.5,376.2,710,611.2,384
211797_s_at,'LIMCH1',na,502.4,422,544.4,501.7,605.5,588.6
211799_x_at,'SCAP',na,6831,8195,3624.5,2999.9,2489.1,2278.4
211800_s_at,'TFDP1',na,736.5,581.7,667.3,516.6,546.6,728.1
211801_x_at,'RBL2',na,385.5,302.5,314.2,330.1,330.6,324.9
211804_s_at,'FAM98A',na,446.9,388.8,586.8,636.1,686.4,741.2
211809_x_at,'GNS',na,658.6,533.7,947.2,1452.3,1599.6,1125.2
211810_s_at,'GNS',na,294,289.5,248.5,269.6,221.1,196
211812_s_at,'TUG1',na,123.2,193.7,165.3,148.8,157.7,315.2
211814_s_at,'YIPF6',na,468.9,517.4,350.8,492.3,469.1,611.8
211815_s_at,'YIPF6',na,262.3,226.8,266.3,267.4,273,255
211833_s_at,'YIPF6',na,541.1,598.6,363.7,503.4,610.3,725.9
211858_x_at,'CREB3L2',na,10956.2,9825.7,8404.9,10518.7,11167.9,7784.7
211862_x_at,'KDM1A',na,343.5,333.6,281.4,194.7,270.9,171.7
211863_x_at,'POFUT1',na,273.8,292.7,240.4,247.7,267.7,202.7
211864_s_at,'TBC1D1',na,3358.2,3059.2,2408.5,2073,3000.9,2794.6
211865_s_at,'EIF2B5',na,192.7,163.5,201.7,210.8,210.5,159
211866_x_at,'TMED10',na,342.9,278.5,251.7,255.8,231.1,229.8
211905_s_at,'KHNYN',na,241.3,275.6,212.2,338.2,321.2,283.7
211911_x_at,'FAM168A',na,13293.7,12562.2,5768.6,5445.4,4735.8,3746.7
211913_s_at,'ZSWIM8',na,148.9,176.4,278.9,172.6,235.1,163.8
211921_x_at,'AMPD2',na,10951.1,13031,10311.6,10651.6,11463.6,9719.8
211922_s_at,'ATP2A2',na,671,579,523.4,592.4,677.5,580.9
211924_s_at,'ATP2A2',na,912.1,1008,2231.8,2495.3,1920.1,2491.7
211926_s_at,'ACTG1',na,2513.8,2378.1,1453.2,1944,1656.7,1963.3
211927_x_at,'MYO1B',na,17082.6,17732.9,18563.7,21079.5,25176,18134
211928_at,'MYO1B',na,1950.1,1897,2538.3,3243.5,3027.7,2830.9
211929_at,'ZNF292',na,324.2,438.2,702,707.8,576.7,582.7
211930_at,'FEM1B',na,257.8,360.5,253.2,266.9,339.8,295.7
211931_s_at,'ZNF292',na,3040.1,2271.6,2068.3,2538,1699.2,2265.5
211932_at,'FAM21A /// FAM21C',na,791.2,815.1,1035.2,803.9,824.6,854.2
211933_s_at,'DESI2',na,2938.9,2833.8,2266,2169.4,2390.6,2066.6
211934_x_at,'MYH10',na,2609.4,3185.3,3509.4,3424.5,3139.9,2831.6
211935_at,'FEM1B',na,3173.9,3488.8,3823.1,4495.5,4400.4,5065.6
211936_at,'EP400',na,5975.4,6524.9,4044.7,6286.5,7530.6,7491.2
211937_at,'NOTCH2',na,1833.4,1874.4,1938.5,2156.4,2331.6,1953.1
211938_at,'GART',na,1564,1408.9,2023.5,1789.4,2134.2,1936.9
211939_x_at,'GART',na,8877.2,11485.2,13700.4,14322.5,14680.8,13059.7
211940_x_at,'CMTR1',na,10399.6,9787.1,8782,11149,11973.2,8415.9
211941_s_at,'USP24',na,4399.3,4648.6,3743.4,3560.4,3708.7,3966.9
211942_x_at,'ATP6V0A1',na,10544.7,13072.9,12987.1,13449.5,15228.8,11624.4
211943_x_at,'USP24',na,10344.6,12880.5,12149.6,12744.1,13464.1,10278.2
211944_at,'RPS3A',na,394.1,424.3,372.3,417.6,339.7,306.8
211945_s_at,'EMC1',na,7140.8,7243.6,9186.9,9019.5,7936.9,9534.8
211946_s_at,'EMC1',na,1873.2,1726.5,1276.2,1683.4,1314.9,1936.2
211948_x_at,'EMC1',na,945.3,913.5,571.7,664.9,571.9,814.9
211949_s_at,'RDX',na,485.4,535.8,570.9,378.9,402,756.2
211950_at,'RDX',na,1959.2,2208,3304.3,3341.9,3461.9,3581.8
211951_at,'VGLL4',na,2236,2480.3,2720.3,1693.4,2504.1,3647.7
211952_at,'CDK11A /// CDK11B',na,380.4,360.7,301.5,323.9,341.1,324
211953_s_at,'ZC3H13',na,1429.5,1314.5,1108.9,1273.4,1120.1,1731.6
211954_s_at,'UBE3B',na,2472.5,2771.2,1959.3,2146.5,2084.7,2633.4
211955_at,'METTL13',na,1929.3,1975,1185.6,1161.7,1205.6,1559.3
211956_s_at,'PCMTD2',na,12616.3,12987.8,16538.3,18439.4,17462.3,16832
211960_s_at,'METTL13',na,1089.4,760.7,1131,922.6,986.4,1123.7
211961_s_at,'TOR1AIP1',na,1636,1500.9,1577.4,1656.5,1631.5,1575.7
211962_s_at,'TOR1AIP1',na,1116,1047.3,1952.5,1710.6,1378.4,1283.6
211963_s_at,'MICU2',na,4946.9,5055.7,4409.7,6009.3,5503.8,5351.3
211964_at,'IMP4',na,1746.1,1947.6,649.8,631,657.3,828.5
211965_at,'PDLIM5',na,212.5,211.7,281.5,262,214,203.2
211966_at,'GLYR1 /// SEPT6',na,709.6,788.6,314.6,267.6,286.8,259.9
211967_at,'SCAMP1',na,2858.1,3000.4,4057.6,2907.5,3081.3,4254.6
211968_s_at,'SCAMP1',na,10553.1,9746.9,11021.5,13704.3,12706.1,13381.7
211969_at,'ZCCHC24',na,9208.8,9480.9,11794.7,13653.6,12367.2,13882.6
211970_x_at,'KIAA0930',na,21129.3,19923.1,18911.7,23829.2,25455.5,24358.7
211971_s_at,'PDCD11',na,1965.2,2082.5,1749.8,1233.1,1194,1651.9
211972_x_at,'ZCCHC24',na,18417.7,19784,19312.7,23642.9,25962.3,18243.4
211973_at,'SCAMP1',na,211.1,227.6,140,169.6,189.3,167.5
211974_x_at,'YWHAQ',na,3185,3406.4,3115.8,3315.3,3463.7,3369.9
211975_at,'KIAA0368',na,1041.5,1007.7,608,814.9,788.5,751.3
211976_at,'KIAA0368',na,1007.1,839.8,636.6,562.1,450,624.8
211977_at,'GTF3C2',na,432.9,515,517.9,599.7,534.5,559.8
211978_x_at,'RBM38',na,28177.9,25779.6,25045.3,30060.9,34628.1,23565.9
211979_at,'GRPEL1',na,429.3,357.1,332.9,416.8,433,314
211980_at,'RPS2',na,683.8,756.4,420,311.8,324,655.8
211982_x_at,'GRPEL1',na,1400.4,1535,1389.2,1349.2,1369.1,1506.3
211983_x_at,'TRIM33',na,21832.7,22858,20595.3,25068.2,27672.7,24137.2
211984_at,'TRIM33',na,1613.1,1971.3,1790.5,1694.5,1630.3,2017.4
211985_s_at,'CENPB',na,1504.6,1393,1672.7,1546.5,1486.4,1702
211986_at,'SNRNP27',na,2208,2245.3,2805.7,2978.8,2467.1,2325
211987_at,'IP6K1',na,623.6,788.4,843.2,681.4,500.1,656.7
211988_at,'SNRNP27',na,878.7,981.7,1160.4,1364.6,1197.7,1408.8
211989_at,'KIAA0232',na,784.7,1159.9,1160.6,1302.9,1260.7,1289.3
211990_at,'CERS6',na,2158.5,1930.7,515.9,207.2,323.6,228.4
211992_at,'GPRC5A',na,488.9,395.3,334.7,397.9,319.4,330.9
211993_at,'NEDD4L',na,127.7,88.2,106.8,110.1,128.1,125.8
211994_at,'CERS6',na,625.2,580,752.3,667.1,713.3,775.3
211995_x_at,'KBTBD2',na,23245.8,21622.9,20920.8,26371.8,30665.6,24090.6
211996_s_at,'LYPLA1',na,301.2,345.6,421.5,323.8,286.8,340
211997_x_at,'SECISBP2L',na,12419.4,12649.3,13614.8,15767.7,16537.5,13366.8
211998_at,'SECISBP2L',na,289.9,236.3,225.7,257.2,343.5,181.6
211999_at,'KAT6B',na,6001.5,5526.2,6509,6817.3,6811.1,6917.5
212001_at,'KIF1BP',na,437.7,388.9,386.4,493.8,394.4,518.8
212002_at,'HNRNPDL',na,870.4,802.2,794,768.5,922.6,742
212004_at,'YTHDC1',na,985.1,799.7,941.4,818.7,743,1116.2
212005_at,'CLUH',na,794,599.6,774.7,880,774.4,865.3
212006_at,'TFE3',na,818.1,717.8,645.8,746.4,612.1,778.7
212007_at,'SPRED2',na,882.8,1147.2,785.3,776,868.2,682.7
212008_at,'SUCLG2',na,868,840.1,641.2,482.2,563.9,537.8
212009_s_at,'SPTSSA',na,2141.1,2210.2,2038.7,2252.6,2428.5,2273.9
212010_s_at,'AZIN1',na,2037.8,2130.1,2545.4,2683.6,2757,2814.3
212012_at,'KAT6B',na,1341.3,1363.9,2511.4,1875.9,1762.5,1830.7
212013_at,'CD59',na,1145.3,1294.5,2281.9,1893.9,1922.1,1581.5
212014_x_at,'FN1',na,4660.8,4681.7,2600.9,3258.2,2400,3210.7
212015_x_at,'SETD3',na,4408.6,4978.2,5388.9,6362.3,7215.8,6137.4
212016_s_at,'DNAJC13',na,1785,1666.1,1691.4,1653.5,1844.7,1844.9
212017_at,'SPAG9',na,1622.3,1444.7,1376.6,1454.9,1650.8,1526.1
212018_s_at,'SPAG9',na,824.3,870.2,869.5,808,779.3,1159.8
212020_s_at,'MICAL2',na,730.7,799.8,592.6,535.2,606.9,728.6
212021_s_at,'MICAL2',na,1217.5,1298.6,1207.3,1031.1,1272.9,883
212022_s_at,'AVL9',na,897.1,1146.8,912.2,730.1,848.1,809.9
212023_s_at,'ACAP2',na,445.5,559.9,535.5,414.8,571.8,719.6
212024_x_at,'RMND5A',na,2112,1862.9,1665.9,1805.7,1649.6,2064.3
212025_s_at,'TPM4',na,1200.5,1227.2,727.1,907.5,783.6,947.6
212027_at,'RMND5A',na,347.5,404.8,423.8,431.5,370.7,402.6
212028_at,'NIPBL',na,712.6,834.2,787.9,847.9,672.8,852.4
212030_at,'GPATCH8',na,503,517,552.7,625.1,544.1,707.5
212031_at,'GPATCH8',na,863.5,790.8,789.9,962.2,877.7,985.6
212032_s_at,'COL5A1',na,753.4,588.6,360.1,429.1,525.2,319.7
212033_at,'DNAJC8',na,1397.4,1617.2,1213.8,1353.1,1162.1,1503.4
212034_s_at,'DNAJC8',na,1181.5,1367.2,1454.6,1449.6,1539,1386.7
212036_s_at,'KDM4B',na,854.2,917,977.9,1274,1338.9,1239.6
212037_at,'SETD2',na,846.1,910.9,1123.5,1315.2,1336.9,1626
212038_s_at,'TNS2',na,3276.1,3006.3,3127.4,3588.1,2801.5,2844.3
212039_x_at,'6-Mar',na,16970.6,17442.8,18830.6,18246.6,21014.3,18629.8
212040_at,'FCF1 /// MAPK1IP1L',na,948.1,802.4,823.9,806.6,716.7,777.5
212041_at,'ADO',na,3193.1,2965.4,3389.8,2951.7,3223.1,2598.5
212042_x_at,'CEBPB',na,6287.9,6989.1,10497.6,8923.7,7507.9,10663
212043_at,'ADO',na,1561.6,1628.8,1941.8,1669.5,1285,2008.2
212044_s_at,'DIP2C',na,508.4,681.5,763.9,737.8,732.2,674.2
212047_s_at,'MAU2',na,652.4,874,662.4,737,784.9,731.9
212048_s_at,'PICALM',na,1904.9,2357.8,2536.8,2649.1,2900.6,3432
212049_at,'TMEM131',na,708.6,642.4,561.9,526.5,527.6,470.7
212050_at,'MOAP1',na,790.2,634.8,604.2,722.3,770.1,520.2
212051_at,'MXRA7',na,1055.6,1051.9,781.8,754.3,791.5,780.9
212052_s_at,'PICALM',na,1041.5,1051.6,934.2,996.6,828,664.3
212053_at,'CARM1',na,686.5,697.8,891.3,757.7,770.6,653.6
212055_at,'USP33',na,1029.3,942.1,707.4,618.6,571.6,572.6
212057_at,'DDX3X',na,183.6,258.7,201.3,175.7,181.4,215.6
212058_at,'DDX3X',na,1031.3,1043,1001.6,992.5,1033.8,1308.3
212059_s_at,'ATRN',na,629.8,613,569,415.6,485.6,502
212060_at,'PIP5K1C',na,191.5,249.9,210.8,177.4,188.1,290.5
212063_at,'UBE2E1',na,5645.8,5847.1,6672.5,6731.6,6327,7795.4
212064_x_at,'SMARCA4',na,684.1,746.4,725.7,621.5,708.7,881.1
212066_s_at,'PDE8A',na,982,963.9,1139.3,814.5,812.5,827.2
212069_s_at,'PDE8A',na,355.1,458.7,282.5,321.8,300.3,237.5
212070_at,'SPIDR',na,1712.6,1470.7,1941.7,3450.3,4096,1348.5
212071_s_at,'H2AFX',na,5311.3,5248.4,3941.3,3541.5,3429.9,4751.8
212072_s_at,'SPG20',na,1003.1,1153.9,806.5,661.9,643.8,1190.1
212073_at,'DESI1',na,451.7,412.2,232.3,302.8,336.8,514.5
212074_at,'DESI1',na,1154.7,1034,1391.7,1507.2,1376,1192.4
212075_s_at,'LSM12',na,733.1,776,471,547.5,477.2,732.9
212076_at,'NEK7',na,402.2,433.6,332.5,290.1,239.3,269.3
212077_at,'LSM12',na,1731.1,1849.5,1389.9,868.8,936.3,1632.5
212081_x_at,'WEE1',na,1379.7,1304.7,1082.6,1379.3,1204.4,897.7
212082_s_at,'ZNF24',na,8547.7,7883.3,11461.4,13001.9,10983.5,13347.8
212083_at,'MEF2A',na,2007.4,2382.9,1722,1183.1,1207,1456.7
212085_at,'ATP11B',na,7329.8,7562.4,2980.6,2833.6,3292.7,2879.7
212086_x_at,'C18orf32 /// RPL17 /// RPL17-C18orf32',na,2159.2,2564.4,2213.6,3509.3,3390.4,3224.6
212087_s_at,'DOCK9',na,954.7,925.6,692.3,640,791.4,790.4
212088_at,'CHD1L',na,652.8,644,425.7,507.2,586.5,415.1
212090_at,'CDC34',na,1216.7,780.4,444.9,493,482,533.9
212092_at,'FLAD1',na,529.9,469.6,444,436.5,445,277.7
212094_at,'PHIP',na,398.9,407.9,585.4,626.9,537.2,400.3
212096_s_at,'AIM1',na,693,572.8,315.3,157,275.5,240.8
212097_at,'ZNHIT3',na,8057.1,8175.3,7018.9,6725.4,6350.7,7654.7
212098_at,'FRYL',na,869.5,829.1,802.7,648.6,628.2,672.2
212099_at,'BRD3',na,316.3,283.3,512.3,352.9,392,715.8
212100_s_at,'FRYL',na,969.2,852.8,950.9,1076.8,865.8,979
212101_at,'STAT5B',na,1662.9,1639.8,1061.7,1260.8,1449.6,1489.7
212102_s_at,'CAP2',na,265.8,353.4,259.4,229.1,217.5,311
212103_at,'HPCAL1',na,789.5,783.4,515.2,665.5,678.9,616.4
212104_s_at,'CAP2',na,1407.5,991.8,997,1468.6,1458.2,1406.4
212105_s_at,'SCRIB',na,342,372.9,210.2,295.4,294,306.9
212107_s_at,'ZNF451',na,453.8,519.7,322.6,624.2,610.5,597
212108_at,'SPRY1',na,769.6,870.6,888,1094.7,860,598.9
212109_at,'SORL1',na,281.5,338.6,448.9,365.9,376.9,364.7
212110_at,'DENND5A',na,1462,1571.6,1816.9,1680.7,1592.6,1932.2
212112_s_at,'BOP1',na,405.6,420.3,318.5,349.1,296.9,324.5
212114_at,'MAP4',na,1267.9,1139.6,1610.2,1840.7,1828.6,1633.3
212115_at,'DLAT',na,1952.3,2408.9,2645.7,2619.6,2743.9,3690.8
212116_at,'SMCHD1',na,1268.9,1224.9,1265.6,1384.8,1351.5,1291.8
212117_at,'ENDOD1',na,544.1,504.6,416.3,316.6,418.3,401.7
212118_at,'CHD8',na,767.8,781.6,566.4,637.5,895.5,747.7
212119_at,'STK38L',na,645.8,632.7,667.7,404.6,482,416.1
212120_at,'ENDOD1',na,611,716.3,691.2,504.1,527.3,569.5
212121_at,'TMEM259',na,1202.5,1031.5,959.9,593.4,866.3,902.8
212123_at,'MGRN1',na,719,911.2,848.9,460.9,652.1,695.2
212124_at,'SMCHD1',na,2085.1,1952.1,1659,1937.8,1935.9,1455.3
212125_at,'RPS17',na,1821.9,1622.2,1391.6,1463,1655.3,1235.6
212126_at,'SMCHD1',na,646,536.4,627.1,554.9,769.1,687.1
212127_at,'CAST',na,1059.6,729.5,858.5,1052.9,1207.4,956.7
212128_s_at,'GAPDH',na,545.5,336.1,304.7,274.4,318.2,226.1
212129_at,'OSBPL8',na,1787.3,2091.1,2486,2604,2536.9,2188.6
212130_x_at,'AQR',na,10662.2,10193.1,10027.9,12550.7,13231.6,10367
212131_at,'OSBPL8',na,622.1,679.3,834.4,930,865.8,873.8
212132_at,'CAST',na,587.2,581.5,732.2,747.1,729,928.9
212133_at,'RRAS2',na,385.2,393.5,324.6,319,266.2,270.7
212135_s_at,'RRAS2',na,819.4,807.4,451.7,582.2,573.3,443
212136_at,'ARID4B /// RBM34',na,473.3,414.8,297.2,308.4,240.3,238.4
